"집계일자","집계시","영업소코드","입출구구분코드","TCS하이패스구분코드","고속도로운영기관구분코드","영업형태구분코드","1종교통량","2종교통량","3종교통량","4종교통량","5종교통량","6종교통량","총교통량",
"20230206","00","011 ","0","1","00","1","88","2","0","4","1","8","103",
"20230206","00","011 ","0","2","00","1","635","16","10","10","22","41","734",
"20230206","00","011 ","1","1","00","1","108","1","4","5","2","15","135",
"20230206","00","011 ","1","2","00","1","854","25","10","8","25","67","989",
"20230206","00","012 ","0","2","00","1","7","0","0","0","0","0","7",
"20230206","00","012 ","1","2","00","1","1","0","0","0","0","0","1",
"20230206","00","013 ","0","1","00","1","2","0","0","1","0","0","3",
"20230206","00","013 ","0","2","00","1","6","1","0","0","1","0","8",
"20230206","00","013 ","1","1","00","1","2","0","1","1","0","0","4",
"20230206","00","013 ","1","2","00","1","13","1","0","0","1","0","15",
"20230206","00","025 ","0","1","08","1","11","0","0","0","0","0","11",
"20230206","00","025 ","0","2","08","1","11","0","0","0","0","0","11",
"20230206","00","025 ","1","1","08","1","5","0","0","0","0","0","5",
"20230206","00","025 ","1","2","08","1","6","0","1","0","0","0","7",
"20230206","00","029 ","0","1","00","1","13","1","5","2","1","2","24",
"20230206","00","029 ","0","2","00","1","68","2","3","1","14","3","91",
"20230206","00","029 ","1","1","00","1","17","1","2","5","0","2","27",
"20230206","00","029 ","1","2","00","1","106","2","0","2","6","6","122",
"20230206","00","053 ","0","1","00","1","45","2","0","0","0","3","50",
"20230206","00","053 ","0","2","00","1","249","4","6","4","6","11","280",
"20230206","00","053 ","1","1","00","1","44","1","1","2","0","8","56",
"20230206","00","053 ","1","2","00","1","268","7","2","1","4","17","299",
"20230206","00","056 ","0","2","00","1","1","0","0","0","0","0","1",
"20230206","00","056 ","1","2","00","1","1","0","0","0","0","0","1",
"20230206","00","057 ","0","2","00","1","3","0","1","0","0","0","4",
"20230206","00","057 ","1","2","00","1","4","0","0","0","0","0","4",
"20230206","00","058 ","0","2","00","1","0","0","1","0","0","0","1",
"20230206","00","058 ","1","2","00","1","1","1","1","0","0","0","3",
"20230206","00","061 ","0","1","00","1","64","3","2","5","0","11","85",
"20230206","00","061 ","0","2","00","1","678","52","20","53","28","30","861",
"20230206","00","061 ","1","1","00","1","42","5","5","5","2","5","64",
"20230206","00","061 ","1","2","00","1","530","46","11","34","30","25","676",
"20230206","00","062 ","0","1","00","1","72","6","3","5","0","12","98",
"20230206","00","062 ","0","2","00","1","761","52","20","29","29","34","925",
"20230206","00","062 ","1","1","00","1","101","4","1","5","0","11","122",
"20230206","00","062 ","1","2","00","1","907","36","21","41","36","49","1090",
"20230206","00","063 ","0","1","00","1","8","0","0","0","0","1","9",
"20230206","00","063 ","0","2","00","1","64","6","0","0","0","4","74",
"20230206","00","063 ","1","1","00","1","10","0","2","3","3","0","18",
"20230206","00","063 ","1","2","00","1","52","1","1","5","4","4","67",
"20230206","00","064 ","0","1","00","1","65","4","1","2","0","11","83",
"20230206","00","064 ","0","2","00","1","548","37","10","13","13","24","645",
"20230206","00","064 ","1","1","00","1","60","3","0","7","1","11","82",
"20230206","00","064 ","1","2","00","1","666","32","4","24","18","29","773",
"20230206","00","065 ","0","1","00","1","44","1","0","0","0","5","50",
"20230206","00","065 ","0","2","00","1","342","9","13","1","3","17","385",
"20230206","00","065 ","1","1","00","1","75","0","0","1","0","2","78",
"20230206","00","065 ","1","2","00","1","518","7","34","0","0","13","572",
"20230206","00","066 ","0","1","00","1","12","0","1","0","0","0","13",
"20230206","00","066 ","0","2","00","1","108","2","0","2","0","3","115",
"20230206","00","066 ","1","1","00","1","6","0","0","0","0","0","6",
"20230206","00","066 ","1","2","00","1","68","5","0","2","0","5","80",
"20230206","00","067 ","0","1","00","1","48","2","2","6","1","7","66",
"20230206","00","067 ","0","2","00","1","564","37","9","14","17","32","673",
"20230206","00","067 ","1","1","00","1","50","2","1","8","1","5","67",
"20230206","00","067 ","1","2","00","1","651","29","7","38","21","34","780",
"20230206","00","068 ","0","1","00","1","77","3","2","2","2","8","94",
"20230206","00","068 ","0","2","00","1","608","13","9","14","16","36","696",
"20230206","00","068 ","1","1","00","1","86","3","1","0","3","10","103",
"20230206","00","068 ","1","2","00","1","645","23","7","19","24","30","748",
"20230206","00","074 ","0","1","10","1","3","0","0","0","0","0","3",
"20230206","00","074 ","0","2","10","1","23","0","0","0","0","2","25",
"20230206","00","074 ","1","1","10","1","3","0","0","0","0","0","3",
"20230206","00","074 ","1","2","10","1","42","3","1","1","2","4","53",
"20230206","00","091 ","0","1","00","1","0","0","0","0","2","0","2",
"20230206","00","091 ","0","2","00","1","6","1","0","0","3","0","10",
"20230206","00","091 ","1","2","00","1","4","2","0","0","0","0","6",
"20230206","00","092 ","0","1","00","1","2","0","0","2","0","0","4",
"20230206","00","092 ","0","2","00","1","9","1","1","1","1","1","14",
"20230206","00","092 ","1","2","00","1","15","0","3","0","0","1","19",
"20230206","00","101 ","0","1","00","0","160","3","3","6","3","0","175",
"20230206","00","101 ","0","2","00","0","1574","81","121","57","20","71","1924",
"20230206","00","101 ","1","1","00","0","145","14","2","8","8","13","190",
"20230206","00","101 ","1","2","00","0","1436","119","92","49","49","49","1794",
"20230206","00","102 ","0","1","00","0","32","1","0","1","0","0","34",
"20230206","00","102 ","0","2","00","0","235","6","5","1","2","8","257",
"20230206","00","102 ","1","1","00","0","27","1","2","2","0","5","37",
"20230206","00","102 ","1","2","00","0","284","6","21","2","0","19","332",
"20230206","00","103 ","0","1","00","0","25","3","2","2","1","0","33",
"20230206","00","103 ","0","2","00","0","235","48","17","19","6","16","341",
"20230206","00","103 ","1","1","00","0","49","0","1","1","0","2","53",
"20230206","00","103 ","1","2","00","0","455","34","39","17","8","19","572",
"20230206","00","104 ","0","2","00","0","5","0","0","0","0","0","5",
"20230206","00","104 ","1","2","00","0","6","2","0","0","0","0","8",
"20230206","00","105 ","0","1","00","0","4","0","0","0","1","0","5",
"20230206","00","105 ","0","2","00","0","101","3","0","1","1","4","110",
"20230206","00","105 ","1","1","00","0","12","1","1","0","0","0","14",
"20230206","00","105 ","1","2","00","0","152","5","10","2","1","9","179",
"20230206","00","106 ","0","1","00","0","16","1","5","0","0","1","23",
"20230206","00","106 ","0","2","00","0","144","64","19","13","4","4","248",
"20230206","00","106 ","1","1","00","0","34","2","2","0","0","0","38",
"20230206","00","106 ","1","2","00","0","295","42","20","14","3","16","390",
"20230206","00","107 ","0","1","00","0","9","0","1","1","0","0","11",
"20230206","00","107 ","0","2","00","0","124","7","8","1","4","5","149",
"20230206","00","107 ","1","1","00","0","32","0","0","1","2","6","41",
"20230206","00","107 ","1","2","00","0","250","8","16","1","2","11","288",
"20230206","00","108 ","0","1","00","0","23","0","2","3","0","0","28",
"20230206","00","108 ","0","2","00","0","169","14","8","8","1","7","207",
"20230206","00","108 ","1","1","00","0","52","0","0","0","0","9","61",
"20230206","00","108 ","1","2","00","0","331","9","11","9","8","12","380",
"20230206","00","109 ","0","1","00","0","1","1","0","1","0","0","3",
"20230206","00","109 ","0","2","00","0","14","1","3","5","0","1","24",
"20230206","00","109 ","1","1","00","0","2","0","0","1","0","0","3",
"20230206","00","109 ","1","2","00","0","26","6","1","6","1","1","41",
"20230206","00","110 ","0","1","00","0","0","0","0","8","0","0","8",
"20230206","00","110 ","0","2","00","0","13","1","0","12","5","0","31",
"20230206","00","110 ","1","1","00","0","8","1","0","2","0","1","12",
"20230206","00","110 ","1","2","00","0","52","1","1","9","5","1","69",
"20230206","00","111 ","0","1","00","0","12","0","0","3","0","0","15",
"20230206","00","111 ","0","2","00","0","56","3","3","8","2","1","73",
"20230206","00","111 ","1","1","00","0","21","0","0","0","0","3","24",
"20230206","00","111 ","1","2","00","0","116","4","7","3","8","5","143",
"20230206","00","112 ","0","1","00","0","5","1","0","5","0","1","12",
"20230206","00","112 ","0","2","00","0","40","3","3","4","6","1","57",
"20230206","00","112 ","1","1","00","0","10","0","0","1","0","1","12",
"20230206","00","112 ","1","2","00","0","65","2","1","6","6","7","87",
"20230206","00","113 ","0","1","00","0","9","0","0","1","0","1","11",
"20230206","00","113 ","0","2","00","0","65","0","3","10","9","4","91",
"20230206","00","113 ","1","1","00","0","13","0","1","8","0","4","26",
"20230206","00","113 ","1","2","00","0","130","4","3","14","28","6","185",
"20230206","00","114 ","0","1","00","0","4","0","0","0","0","0","4",
"20230206","00","114 ","0","2","00","0","16","0","1","2","1","0","20",
"20230206","00","114 ","1","1","00","0","5","0","0","1","0","2","8",
"20230206","00","114 ","1","2","00","0","12","1","5","4","1","0","23",
"20230206","00","115 ","0","1","00","0","20","0","0","0","0","0","20",
"20230206","00","115 ","0","2","00","0","109","6","4","3","2","8","132",
"20230206","00","115 ","1","1","00","0","36","1","0","1","0","2","40",
"20230206","00","115 ","1","2","00","0","172","1","5","2","1","9","190",
"20230206","00","116 ","0","1","00","0","7","0","0","3","0","0","10",
"20230206","00","116 ","0","2","00","0","20","1","1","7","6","0","35",
"20230206","00","116 ","1","1","00","0","10","0","0","3","2","2","17",
"20230206","00","116 ","1","2","00","0","46","1","1","14","15","2","79",
"20230206","00","117 ","0","2","00","0","1","0","0","0","0","0","1",
"20230206","00","117 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","117 ","1","2","00","0","3","0","0","0","0","0","3",
"20230206","00","118 ","0","1","00","0","0","0","0","1","0","0","1",
"20230206","00","118 ","0","2","00","0","3","0","0","0","1","1","5",
"20230206","00","118 ","1","2","00","0","7","0","0","0","0","0","7",
"20230206","00","119 ","0","1","00","0","6","1","0","0","0","0","7",
"20230206","00","119 ","0","2","00","0","49","1","1","0","0","0","51",
"20230206","00","119 ","1","1","00","0","10","0","0","1","0","1","12",
"20230206","00","119 ","1","2","00","0","41","2","1","0","0","5","49",
"20230206","00","120 ","0","2","00","0","4","0","0","0","0","0","4",
"20230206","00","120 ","1","1","00","0","3","0","0","0","1","0","4",
"20230206","00","120 ","1","2","00","0","6","0","0","1","3","0","10",
"20230206","00","121 ","0","1","00","0","1","0","0","0","0","0","1",
"20230206","00","121 ","0","2","00","0","2","0","0","0","0","0","2",
"20230206","00","121 ","1","2","00","0","2","0","0","0","0","0","2",
"20230206","00","122 ","0","1","00","0","4","0","0","2","0","0","6",
"20230206","00","122 ","0","2","00","0","30","1","0","4","1","1","37",
"20230206","00","122 ","1","1","00","0","11","0","0","0","0","0","11",
"20230206","00","122 ","1","2","00","0","27","0","0","1","1","1","30",
"20230206","00","123 ","0","1","00","0","0","0","0","1","0","0","1",
"20230206","00","123 ","0","2","00","0","94","0","5","4","5","4","112",
"20230206","00","123 ","1","1","00","0","17","0","0","0","0","4","21",
"20230206","00","123 ","1","2","00","0","146","2","4","6","4","3","165",
"20230206","00","124 ","0","1","00","0","1","0","0","0","0","0","1",
"20230206","00","124 ","0","2","00","0","3","0","3","0","3","0","9",
"20230206","00","124 ","1","1","00","0","4","1","0","0","0","0","5",
"20230206","00","124 ","1","2","00","0","10","0","0","0","1","0","11",
"20230206","00","125 ","0","1","00","0","8","0","0","1","1","0","10",
"20230206","00","125 ","0","2","00","0","74","2","1","6","3","0","86",
"20230206","00","125 ","1","1","00","0","13","0","0","1","1","3","18",
"20230206","00","125 ","1","2","00","0","90","0","1","2","0","8","101",
"20230206","00","126 ","0","1","00","0","7","0","0","3","0","0","10",
"20230206","00","126 ","0","2","00","0","45","6","1","4","5","5","66",
"20230206","00","126 ","1","1","00","0","11","0","0","1","0","2","14",
"20230206","00","126 ","1","2","00","0","65","6","1","4","5","5","86",
"20230206","00","127 ","0","1","00","0","26","0","4","6","2","0","38",
"20230206","00","127 ","0","2","00","0","157","8","6","4","9","6","190",
"20230206","00","127 ","1","1","00","0","28","0","0","2","0","9","39",
"20230206","00","127 ","1","2","00","0","146","5","6","15","9","6","187",
"20230206","00","128 ","0","1","00","0","1","0","0","1","0","0","2",
"20230206","00","128 ","0","2","00","0","24","0","0","2","1","0","27",
"20230206","00","128 ","1","1","00","0","6","0","0","0","0","1","7",
"20230206","00","128 ","1","2","00","0","59","1","3","1","1","3","68",
"20230206","00","129 ","0","1","00","0","20","0","0","3","0","0","23",
"20230206","00","129 ","0","2","00","0","109","4","3","3","5","4","128",
"20230206","00","129 ","1","1","00","0","34","0","1","1","0","3","39",
"20230206","00","129 ","1","2","00","0","181","6","1","2","1","9","200",
"20230206","00","130 ","0","1","00","0","0","0","0","1","0","0","1",
"20230206","00","130 ","0","2","00","0","24","1","0","1","1","0","27",
"20230206","00","130 ","1","1","00","0","1","0","0","1","0","0","2",
"20230206","00","130 ","1","2","00","0","26","1","1","0","1","2","31",
"20230206","00","131 ","0","1","00","0","8","0","0","4","0","0","12",
"20230206","00","131 ","0","2","00","0","108","9","3","10","6","6","142",
"20230206","00","131 ","1","1","00","0","10","0","0","3","0","3","16",
"20230206","00","131 ","1","2","00","0","136","10","8","14","15","3","186",
"20230206","00","132 ","0","1","00","0","3","0","0","0","0","0","3",
"20230206","00","132 ","0","2","00","0","19","0","0","2","0","0","21",
"20230206","00","132 ","1","1","00","0","4","1","0","0","0","1","6",
"20230206","00","132 ","1","2","00","0","17","0","1","2","1","2","23",
"20230206","00","133 ","0","2","00","0","13","2","2","0","2","0","19",
"20230206","00","133 ","1","1","00","0","1","0","0","0","1","0","2",
"20230206","00","133 ","1","2","00","0","22","0","1","1","3","0","27",
"20230206","00","134 ","0","1","00","0","1","1","0","0","0","0","2",
"20230206","00","134 ","0","2","00","0","6","0","0","2","0","0","8",
"20230206","00","134 ","1","1","00","0","3","0","0","0","0","0","3",
"20230206","00","134 ","1","2","00","0","13","0","0","0","0","0","13",
"20230206","00","135 ","0","1","00","0","9","1","0","0","0","1","11",
"20230206","00","135 ","0","2","00","0","66","3","13","6","24","3","115",
"20230206","00","135 ","1","1","00","0","29","1","2","4","2","1","39",
"20230206","00","135 ","1","2","00","0","106","5","11","9","16","6","153",
"20230206","00","136 ","0","1","00","0","1","0","0","1","0","0","2",
"20230206","00","136 ","0","2","00","0","19","1","6","3","0","1","30",
"20230206","00","136 ","1","1","00","0","5","0","0","2","1","1","9",
"20230206","00","136 ","1","2","00","0","36","1","0","1","2","0","40",
"20230206","00","137 ","0","2","00","0","16","4","3","2","3","0","28",
"20230206","00","137 ","1","1","00","0","4","1","0","2","0","0","7",
"20230206","00","137 ","1","2","00","0","20","2","2","3","3","0","30",
"20230206","00","138 ","0","1","00","0","7","1","0","1","0","0","9",
"20230206","00","138 ","0","2","00","0","62","34","9","6","6","3","120",
"20230206","00","138 ","1","1","00","0","10","1","0","1","0","1","13",
"20230206","00","138 ","1","2","00","0","64","14","6","7","3","5","99",
"20230206","00","139 ","0","1","00","0","13","0","0","0","0","0","13",
"20230206","00","139 ","0","2","00","0","40","2","0","2","3","2","49",
"20230206","00","139 ","1","1","00","0","7","0","0","1","0","0","8",
"20230206","00","139 ","1","2","00","0","14","1","0","0","0","1","16",
"20230206","00","140 ","0","1","00","0","27","2","0","0","0","0","29",
"20230206","00","140 ","0","2","00","0","280","15","3","5","5","17","325",
"20230206","00","140 ","1","1","00","0","26","1","0","0","0","2","29",
"20230206","00","140 ","1","2","00","0","279","11","10","14","10","8","332",
"20230206","00","142 ","0","1","00","0","7","0","0","0","0","1","8",
"20230206","00","142 ","0","2","00","0","19","1","0","1","0","0","21",
"20230206","00","142 ","1","1","00","0","5","0","0","0","0","0","5",
"20230206","00","142 ","1","2","00","0","24","0","0","2","4","0","30",
"20230206","00","143 ","0","2","00","0","1","0","0","0","0","0","1",
"20230206","00","143 ","1","1","00","0","3","0","0","0","0","0","3",
"20230206","00","143 ","1","2","00","0","3","0","0","0","0","0","3",
"20230206","00","144 ","0","2","00","0","14","1","1","0","2","0","18",
"20230206","00","144 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","144 ","1","2","00","0","20","0","1","2","2","3","28",
"20230206","00","145 ","0","1","00","0","11","0","0","2","0","0","13",
"20230206","00","145 ","0","2","00","0","48","1","1","1","0","2","53",
"20230206","00","145 ","1","1","00","0","15","0","0","2","0","5","22",
"20230206","00","145 ","1","2","00","0","51","1","1","1","0","3","57",
"20230206","00","146 ","0","1","00","0","6","0","0","0","0","0","6",
"20230206","00","146 ","0","2","00","0","26","3","2","0","2","3","36",
"20230206","00","146 ","1","1","00","0","4","0","0","1","0","2","7",
"20230206","00","146 ","1","2","00","0","49","2","0","0","0","3","54",
"20230206","00","147 ","0","1","00","0","5","1","0","0","0","0","6",
"20230206","00","147 ","0","2","00","0","18","7","0","8","2","2","37",
"20230206","00","147 ","1","1","00","0","6","0","0","1","0","0","7",
"20230206","00","147 ","1","2","00","0","21","11","2","5","2","2","43",
"20230206","00","148 ","0","1","00","0","17","1","0","2","0","0","20",
"20230206","00","148 ","0","2","00","0","76","4","1","3","5","4","93",
"20230206","00","148 ","1","1","00","0","9","0","0","0","0","1","10",
"20230206","00","148 ","1","2","00","0","108","2","0","2","0","6","118",
"20230206","00","149 ","0","1","00","0","22","0","1","0","0","0","23",
"20230206","00","149 ","0","2","00","0","105","5","4","1","3","4","122",
"20230206","00","149 ","1","1","00","0","18","0","0","1","2","2","23",
"20230206","00","149 ","1","2","00","0","108","4","4","0","0","6","122",
"20230206","00","150 ","0","1","00","0","26","0","0","0","0","0","26",
"20230206","00","150 ","0","2","00","0","186","6","3","0","0","13","208",
"20230206","00","150 ","1","1","00","0","33","0","0","1","0","2","36",
"20230206","00","150 ","1","2","00","0","161","3","4","3","5","11","187",
"20230206","00","151 ","0","1","00","0","6","0","0","0","0","0","6",
"20230206","00","151 ","0","2","00","0","49","0","4","1","1","1","56",
"20230206","00","151 ","1","1","00","0","17","0","0","1","0","3","21",
"20230206","00","151 ","1","2","00","0","114","3","4","0","2","2","125",
"20230206","00","152 ","0","1","00","0","18","0","0","2","0","0","20",
"20230206","00","152 ","0","2","00","0","87","5","3","11","13","4","123",
"20230206","00","152 ","1","1","00","0","30","0","1","2","0","6","39",
"20230206","00","152 ","1","2","00","0","138","3","11","10","2","5","169",
"20230206","00","153 ","0","1","00","0","6","0","0","1","2","0","9",
"20230206","00","153 ","0","2","00","0","48","2","5","3","3","1","62",
"20230206","00","153 ","1","1","00","0","10","0","0","2","0","4","16",
"20230206","00","153 ","1","2","00","0","69","1","1","4","10","3","88",
"20230206","00","154 ","0","1","00","0","5","0","0","1","0","0","6",
"20230206","00","154 ","0","2","00","0","26","1","2","1","1","1","32",
"20230206","00","154 ","1","1","00","0","10","0","0","0","0","3","13",
"20230206","00","154 ","1","2","00","0","22","0","1","1","1","1","26",
"20230206","00","155 ","0","1","00","0","1","0","0","1","1","0","3",
"20230206","00","155 ","0","2","00","0","13","5","7","1","3","0","29",
"20230206","00","155 ","1","1","00","0","6","0","1","0","0","0","7",
"20230206","00","155 ","1","2","00","0","22","4","6","0","1","0","33",
"20230206","00","156 ","0","1","00","0","3","0","0","0","0","0","3",
"20230206","00","156 ","0","2","00","0","13","5","2","5","12","0","37",
"20230206","00","156 ","1","1","00","0","14","0","1","2","0","0","17",
"20230206","00","156 ","1","2","00","0","36","3","3","12","13","3","70",
"20230206","00","157 ","0","1","00","0","2","0","0","1","1","0","4",
"20230206","00","157 ","0","2","00","0","10","4","1","0","5","0","20",
"20230206","00","157 ","1","1","00","0","1","0","1","0","0","2","4",
"20230206","00","157 ","1","2","00","0","11","0","1","0","0","0","12",
"20230206","00","158 ","0","1","00","0","3","0","0","1","1","0","5",
"20230206","00","158 ","0","2","00","0","22","8","3","2","5","2","42",
"20230206","00","158 ","1","1","00","0","6","0","0","1","3","1","11",
"20230206","00","158 ","1","2","00","0","68","3","12","4","3","1","91",
"20230206","00","159 ","0","1","00","0","11","0","1","2","0","0","14",
"20230206","00","159 ","0","2","00","0","30","1","1","2","1","0","35",
"20230206","00","159 ","1","1","00","0","10","0","0","0","0","1","11",
"20230206","00","159 ","1","2","00","0","59","6","1","0","2","2","70",
"20230206","00","160 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","160 ","0","2","00","0","7","4","1","2","0","0","14",
"20230206","00","160 ","1","1","00","0","2","0","0","1","0","0","3",
"20230206","00","160 ","1","2","00","0","13","0","2","1","0","0","16",
"20230206","00","161 ","0","2","00","0","1","0","0","0","0","0","1",
"20230206","00","161 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","161 ","1","2","00","0","2","0","0","0","0","0","2",
"20230206","00","162 ","0","2","00","0","7","3","1","1","1","1","14",
"20230206","00","162 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","162 ","1","2","00","0","14","2","1","2","2","1","22",
"20230206","00","163 ","0","1","00","0","4","0","0","3","0","0","7",
"20230206","00","163 ","0","2","00","0","17","1","0","10","3","0","31",
"20230206","00","163 ","1","1","00","0","2","0","0","1","0","0","3",
"20230206","00","163 ","1","2","00","0","22","2","3","2","2","0","31",
"20230206","00","164 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","164 ","0","2","00","0","10","0","0","0","0","0","10",
"20230206","00","164 ","1","1","00","0","2","0","0","0","0","0","2",
"20230206","00","164 ","1","2","00","0","19","0","1","0","1","0","21",
"20230206","00","165 ","0","2","00","0","2","0","0","0","1","0","3",
"20230206","00","165 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","165 ","1","2","00","0","2","0","0","0","0","0","2",
"20230206","00","166 ","0","2","00","0","9","2","0","0","2","0","13",
"20230206","00","166 ","1","1","00","0","1","0","0","0","0","1","2",
"20230206","00","166 ","1","2","00","0","10","5","2","2","3","0","22",
"20230206","00","167 ","0","1","00","0","11","0","0","1","1","0","13",
"20230206","00","167 ","0","2","00","0","154","14","9","15","3","4","199",
"20230206","00","167 ","1","1","00","0","19","0","0","6","1","1","27",
"20230206","00","167 ","1","2","00","0","229","20","17","10","4","9","289",
"20230206","00","168 ","0","1","00","0","1","0","0","0","0","0","1",
"20230206","00","168 ","0","2","00","0","2","0","0","0","0","0","2",
"20230206","00","168 ","1","2","00","0","6","0","0","1","0","0","7",
"20230206","00","169 ","0","1","00","0","0","0","0","1","0","1","2",
"20230206","00","169 ","0","2","00","0","6","0","0","0","0","1","7",
"20230206","00","169 ","1","1","00","0","4","0","0","0","0","0","4",
"20230206","00","169 ","1","2","00","0","12","0","0","0","0","2","14",
"20230206","00","170 ","0","1","00","0","1","0","0","0","0","0","1",
"20230206","00","170 ","0","2","00","0","4","2","0","0","0","0","6",
"20230206","00","170 ","1","1","00","0","2","0","0","0","0","0","2",
"20230206","00","170 ","1","2","00","0","5","0","0","0","0","1","6",
"20230206","00","171 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","171 ","0","2","00","0","14","0","5","0","0","1","20",
"20230206","00","171 ","1","1","00","0","5","0","0","0","0","0","5",
"20230206","00","171 ","1","2","00","0","47","6","5","3","1","2","64",
"20230206","00","172 ","0","1","00","0","8","3","0","1","0","0","12",
"20230206","00","172 ","0","2","00","0","69","18","3","9","3","6","108",
"20230206","00","172 ","1","1","00","0","9","1","0","1","0","1","12",
"20230206","00","172 ","1","2","00","0","139","3","2","5","1","10","160",
"20230206","00","173 ","0","1","00","0","9","3","2","6","0","0","20",
"20230206","00","173 ","0","2","00","0","234","50","5","20","7","7","323",
"20230206","00","173 ","1","1","00","0","14","4","0","2","0","1","21",
"20230206","00","173 ","1","2","00","0","241","40","6","14","15","8","324",
"20230206","00","174 ","0","1","00","0","5","0","0","0","0","0","5",
"20230206","00","174 ","0","2","00","0","75","3","1","0","0","5","84",
"20230206","00","174 ","1","1","00","0","13","1","0","0","0","3","17",
"20230206","00","174 ","1","2","00","0","103","2","1","1","0","5","112",
"20230206","00","175 ","0","1","00","0","18","0","1","5","0","0","24",
"20230206","00","175 ","0","2","00","0","112","30","2","4","5","5","158",
"20230206","00","175 ","1","1","00","0","10","8","0","2","0","1","21",
"20230206","00","175 ","1","2","00","0","61","17","2","10","10","8","108",
"20230206","00","176 ","0","1","00","0","15","0","2","7","1","0","25",
"20230206","00","176 ","0","2","00","0","63","11","3","9","15","6","107",
"20230206","00","176 ","1","1","00","0","12","0","0","4","1","2","19",
"20230206","00","176 ","1","2","00","0","134","12","0","6","10","5","167",
"20230206","00","177 ","0","1","00","0","6","0","0","0","0","1","7",
"20230206","00","177 ","0","2","00","0","26","0","2","6","2","2","38",
"20230206","00","177 ","1","1","00","0","4","0","0","1","0","0","5",
"20230206","00","177 ","1","2","00","0","28","0","1","0","2","1","32",
"20230206","00","178 ","0","1","00","0","3","0","0","1","0","0","4",
"20230206","00","178 ","0","2","00","0","21","2","1","2","3","0","29",
"20230206","00","178 ","1","1","00","0","5","0","0","0","0","1","6",
"20230206","00","178 ","1","2","00","0","34","3","1","5","3","5","51",
"20230206","00","179 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","179 ","0","2","00","0","22","1","0","1","0","2","26",
"20230206","00","179 ","1","1","00","0","8","0","0","0","0","1","9",
"20230206","00","179 ","1","2","00","0","34","1","1","3","1","6","46",
"20230206","00","180 ","0","1","00","0","4","0","0","0","0","0","4",
"20230206","00","180 ","0","2","00","0","25","2","1","3","2","1","34",
"20230206","00","180 ","1","1","00","0","10","0","0","0","0","0","10",
"20230206","00","180 ","1","2","00","0","50","3","1","4","4","0","62",
"20230206","00","181 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","181 ","0","2","00","0","10","0","1","1","1","0","13",
"20230206","00","181 ","1","1","00","0","4","0","0","0","0","0","4",
"20230206","00","181 ","1","2","00","0","12","1","0","1","3","1","18",
"20230206","00","182 ","0","1","00","0","6","0","0","0","0","0","6",
"20230206","00","182 ","0","2","00","0","20","0","2","1","0","0","23",
"20230206","00","182 ","1","1","00","0","5","0","0","0","0","0","5",
"20230206","00","182 ","1","2","00","0","10","2","2","2","0","0","16",
"20230206","00","183 ","0","2","00","0","16","0","0","0","0","0","16",
"20230206","00","183 ","1","1","00","0","0","0","0","0","0","1","1",
"20230206","00","183 ","1","2","00","0","10","2","0","0","1","0","13",
"20230206","00","184 ","0","1","00","0","1","0","0","0","0","0","1",
"20230206","00","184 ","0","2","00","0","23","1","1","0","0","3","28",
"20230206","00","184 ","1","1","00","0","6","0","0","0","0","0","6",
"20230206","00","184 ","1","2","00","0","19","0","0","0","0","1","20",
"20230206","00","185 ","0","2","00","0","4","1","0","0","1","0","6",
"20230206","00","185 ","1","1","00","0","3","0","0","0","0","0","3",
"20230206","00","185 ","1","2","00","0","8","0","0","0","0","0","8",
"20230206","00","186 ","0","2","00","0","1","0","0","0","0","0","1",
"20230206","00","186 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","186 ","1","2","00","0","4","0","0","0","0","0","4",
"20230206","00","187 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","187 ","0","2","00","0","5","0","0","0","0","1","6",
"20230206","00","187 ","1","1","00","0","1","0","0","0","0","0","1",
"20230206","00","187 ","1","2","00","0","13","0","0","0","0","1","14",
"20230206","00","188 ","0","1","00","0","2","0","0","0","0","0","2",
"20230206","00","188 ","0","2","00","0","12","1","0","1","0","1","15",
"20230206","00","188 ","1","1","00","0","5","0","0","1","0","0","6",
"20230206","00","188 ","1","2","00","0","20","0","1","0","2","0","23",
"20230206","00","189 ","0","1","00","0","11","0","0","0","1","0","12",
"20230206","00","189 ","0","2","00","0","48","3","1","2","5","3","62",
"20230206","00","189 ","1","1","00","0","14","0","0","3","0","2","19",
"20230206","00","189 ","1","2","00","0","80","7","5","2","0","6","100",
"20230206","00","190 ","0","1","00","0","35","5","1","6","0","0","47",
"20230206","00","190 ","0","2","00","0","473","39","17","31","35","19","614",
"20230206","00","190 ","1","1","00","0","65","3","0","8","3","7","86",
"20230206","00","190 ","1","2","00","0","641","47","11","46","35","27","807",
