"집계일자","집계시","영업소코드","입출구구분코드","TCS하이패스구분코드","고속도로운영기관구분코드","영업형태구분코드","1종교통량","2종교통량","3종교통량","4종교통량","5종교통량","6종교통량","총교통량",
"20230210","04","191 ","0","1","00","0","7","0","0","2","0","0","9",
"20230210","04","191 ","0","2","00","0","81","16","7","16","7","11","138",
"20230210","04","191 ","1","1","00","0","11","1","1","2","0","0","15",
"20230210","04","191 ","1","2","00","0","79","12","2","4","7","2","106",
"20230210","04","192 ","0","1","00","0","4","1","3","4","1","0","13",
"20230210","04","192 ","0","2","00","0","79","36","16","17","23","4","175",
"20230210","04","192 ","1","1","00","0","4","0","1","5","0","1","11",
"20230210","04","192 ","1","2","00","0","54","33","17","19","24","0","147",
"20230210","04","193 ","0","1","00","0","2","0","1","8","2","0","13",
"20230210","04","193 ","0","2","00","0","31","10","26","23","10","1","101",
"20230210","04","193 ","1","1","00","0","3","0","3","1","3","0","10",
"20230210","04","193 ","1","2","00","0","24","11","5","9","17","1","67",
"20230210","04","194 ","0","1","00","0","0","0","1","3","1","0","5",
"20230210","04","194 ","0","2","00","0","46","62","39","23","9","1","180",
"20230210","04","194 ","1","1","00","0","4","4","1","1","3","0","13",
"20230210","04","194 ","1","2","00","0","53","80","43","11","10","3","200",
"20230210","04","195 ","0","1","00","0","0","0","3","6","0","0","9",
"20230210","04","195 ","0","2","00","0","14","16","10","20","7","0","67",
"20230210","04","195 ","1","1","00","0","0","0","2","2","0","0","4",
"20230210","04","195 ","1","2","00","0","14","4","4","11","6","1","40",
"20230210","04","196 ","0","1","00","0","1","0","0","2","2","0","5",
"20230210","04","196 ","0","2","00","0","17","9","9","14","16","2","67",
"20230210","04","196 ","1","1","00","0","8","2","1","3","0","0","14",
"20230210","04","196 ","1","2","00","0","14","15","8","9","8","0","54",
"20230210","04","197 ","0","1","00","0","6","1","1","8","2","0","18",
"20230210","04","197 ","0","2","00","0","23","12","3","22","27","0","87",
"20230210","04","197 ","1","1","00","0","2","0","1","0","0","0","3",
"20230210","04","197 ","1","2","00","0","18","6","1","8","10","0","43",
"20230210","04","198 ","0","1","00","0","4","0","1","8","0","0","13",
"20230210","04","198 ","0","2","00","0","49","15","4","31","14","1","114",
"20230210","04","198 ","1","1","00","0","5","0","0","2","1","0","8",
"20230210","04","198 ","1","2","00","0","23","7","1","4","10","3","48",
"20230210","04","199 ","0","1","00","0","4","0","1","1","1","0","7",
"20230210","04","199 ","0","2","00","0","21","8","6","10","7","3","55",
"20230210","04","199 ","1","1","00","0","1","0","1","2","1","0","5",
"20230210","04","199 ","1","2","00","0","20","3","1","9","8","0","41",
"20230210","04","200 ","0","1","00","0","1","0","0","1","0","0","2",
"20230210","04","200 ","0","2","00","0","12","0","0","1","3","1","17",
"20230210","04","200 ","1","1","00","0","0","0","1","1","0","1","3",
"20230210","04","200 ","1","2","00","0","22","0","0","4","1","2","29",
"20230210","04","201 ","0","1","00","0","6","1","2","0","1","0","10",
"20230210","04","201 ","0","2","00","0","38","9","3","5","13","0","68",
"20230210","04","201 ","1","1","00","0","5","0","0","0","0","0","5",
"20230210","04","201 ","1","2","00","0","29","3","3","3","2","3","43",
"20230210","04","202 ","0","1","00","0","1","0","0","1","0","0","2",
"20230210","04","202 ","0","2","00","0","7","2","0","2","4","1","16",
"20230210","04","202 ","1","1","00","0","0","0","0","2","0","0","2",
"20230210","04","202 ","1","2","00","0","6","3","0","2","11","0","22",
"20230210","04","203 ","0","1","00","0","8","1","1","4","0","0","14",
"20230210","04","203 ","0","2","00","0","27","7","2","9","8","1","54",
"20230210","04","203 ","1","1","00","0","3","0","0","2","0","0","5",
"20230210","04","203 ","1","2","00","0","26","4","4","3","4","0","41",
"20230210","04","204 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","204 ","0","2","00","0","6","0","0","2","7","0","15",
"20230210","04","204 ","1","1","00","0","0","0","1","0","0","1","2",
"20230210","04","204 ","1","2","00","0","12","0","0","0","4","0","16",
"20230210","04","205 ","0","2","00","0","4","0","0","4","2","1","11",
"20230210","04","205 ","1","1","00","0","3","0","0","2","0","0","5",
"20230210","04","205 ","1","2","00","0","6","5","1","0","2","0","14",
"20230210","04","206 ","0","1","00","0","2","0","1","0","0","0","3",
"20230210","04","206 ","0","2","00","0","4","0","0","3","3","0","10",
"20230210","04","206 ","1","1","00","0","1","0","0","0","1","0","2",
"20230210","04","206 ","1","2","00","0","5","0","0","2","1","0","8",
"20230210","04","207 ","0","1","00","0","1","0","0","1","0","0","2",
"20230210","04","207 ","0","2","00","0","11","3","3","3","6","1","27",
"20230210","04","207 ","1","1","00","0","4","0","0","0","0","0","4",
"20230210","04","207 ","1","2","00","0","6","1","1","2","5","0","15",
"20230210","04","208 ","0","2","00","0","14","4","1","3","3","1","26",
"20230210","04","208 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","208 ","1","2","00","0","4","2","1","7","3","0","17",
"20230210","04","209 ","0","2","00","0","1","0","0","2","0","0","3",
"20230210","04","209 ","1","2","00","0","3","0","0","2","0","0","5",
"20230210","04","210 ","0","1","00","0","3","0","0","1","1","0","5",
"20230210","04","210 ","0","2","00","0","13","3","0","6","12","0","34",
"20230210","04","210 ","1","1","00","0","4","0","0","1","0","0","5",
"20230210","04","210 ","1","2","00","0","2","2","0","5","7","0","16",
"20230210","04","211 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","211 ","0","2","00","0","11","2","0","3","7","0","23",
"20230210","04","211 ","1","1","00","0","2","0","0","0","2","0","4",
"20230210","04","211 ","1","2","00","0","9","1","0","3","1","0","14",
"20230210","04","212 ","0","1","00","0","11","1","2","3","0","0","17",
"20230210","04","212 ","0","2","00","0","129","34","14","9","13","5","204",
"20230210","04","212 ","1","1","00","0","8","0","1","0","0","1","10",
"20230210","04","212 ","1","2","00","0","71","14","9","20","19","4","137",
"20230210","04","213 ","0","1","00","0","3","0","0","2","0","0","5",
"20230210","04","213 ","0","2","00","0","46","26","4","2","16","2","96",
"20230210","04","213 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","213 ","1","2","00","0","29","6","3","2","11","2","53",
"20230210","04","214 ","0","1","00","0","0","0","0","3","3","0","6",
"20230210","04","214 ","0","2","00","0","22","19","6","23","10","0","80",
"20230210","04","214 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","214 ","1","2","00","0","28","11","3","10","12","1","65",
"20230210","04","215 ","0","1","00","0","10","0","0","0","1","0","11",
"20230210","04","215 ","0","2","00","0","96","6","5","8","6","5","126",
"20230210","04","215 ","1","1","00","0","7","1","0","1","1","0","10",
"20230210","04","215 ","1","2","00","0","55","7","4","2","7","6","81",
"20230210","04","216 ","0","1","00","0","1","0","1","0","0","0","2",
"20230210","04","216 ","0","2","00","0","3","3","0","2","5","0","13",
"20230210","04","216 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","216 ","1","2","00","0","7","3","1","0","3","2","16",
"20230210","04","217 ","0","1","00","0","0","0","1","1","0","0","2",
"20230210","04","217 ","0","2","00","0","1","1","0","1","3","0","6",
"20230210","04","217 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","217 ","1","2","00","0","2","0","0","2","0","1","5",
"20230210","04","218 ","0","1","00","0","9","1","0","3","1","0","14",
"20230210","04","218 ","0","2","00","0","53","5","9","4","4","1","76",
"20230210","04","218 ","1","1","00","0","2","0","1","0","0","0","3",
"20230210","04","218 ","1","2","00","0","23","4","3","4","8","2","44",
"20230210","04","219 ","0","2","00","0","2","0","0","0","5","0","7",
"20230210","04","219 ","1","1","00","0","0","0","0","1","0","0","1",
"20230210","04","219 ","1","2","00","0","4","0","0","0","7","0","11",
"20230210","04","221 ","0","1","00","0","0","0","1","0","0","0","1",
"20230210","04","221 ","0","2","00","0","1","1","1","1","2","0","6",
"20230210","04","221 ","1","1","00","0","0","0","0","1","0","0","1",
"20230210","04","221 ","1","2","00","0","2","2","0","0","2","0","6",
"20230210","04","222 ","0","1","00","0","2","0","0","1","0","0","3",
"20230210","04","222 ","0","2","00","0","6","2","0","1","0","0","9",
"20230210","04","222 ","1","1","00","0","1","0","0","1","0","0","2",
"20230210","04","222 ","1","2","00","0","4","1","2","4","0","0","11",
"20230210","04","223 ","0","1","00","0","0","0","0","2","0","0","2",
"20230210","04","223 ","0","2","00","0","5","0","0","2","1","0","8",
"20230210","04","223 ","1","1","00","0","0","0","0","1","0","0","1",
"20230210","04","223 ","1","2","00","0","5","0","1","3","1","1","11",
"20230210","04","224 ","0","1","00","0","2","0","0","1","0","0","3",
"20230210","04","224 ","0","2","00","0","9","0","0","11","0","0","20",
"20230210","04","224 ","1","1","00","0","2","0","0","0","0","0","2",
"20230210","04","224 ","1","2","00","0","5","1","1","11","0","0","18",
"20230210","04","225 ","0","1","00","0","4","0","1","0","2","0","7",
"20230210","04","225 ","0","2","00","0","27","6","0","1","5","2","41",
"20230210","04","225 ","1","1","00","0","3","0","1","1","1","0","6",
"20230210","04","225 ","1","2","00","0","21","2","2","5","2","0","32",
"20230210","04","226 ","1","2","00","0","2","0","0","0","0","0","2",
"20230210","04","227 ","0","1","00","0","3","0","2","5","2","0","12",
"20230210","04","227 ","0","2","00","0","15","3","0","4","21","0","43",
"20230210","04","227 ","1","1","00","0","1","0","0","2","1","0","4",
"20230210","04","227 ","1","2","00","0","4","0","2","3","3","0","12",
"20230210","04","228 ","0","1","00","0","0","0","1","2","1","0","4",
"20230210","04","228 ","0","2","00","0","14","3","3","3","12","1","36",
"20230210","04","228 ","1","1","00","0","2","0","0","2","0","0","4",
"20230210","04","228 ","1","2","00","0","7","3","6","2","7","0","25",
"20230210","04","229 ","0","1","00","0","2","0","0","6","1","0","9",
"20230210","04","229 ","0","2","00","0","51","10","5","23","20","3","112",
"20230210","04","229 ","1","1","00","0","5","0","2","3","1","0","11",
"20230210","04","229 ","1","2","00","0","39","14","4","16","16","1","90",
"20230210","04","230 ","0","1","00","0","1","3","0","2","0","0","6",
"20230210","04","230 ","0","2","00","0","45","9","2","5","4","1","66",
"20230210","04","230 ","1","1","00","0","6","0","1","1","1","1","10",
"20230210","04","230 ","1","2","00","0","22","4","6","3","7","1","43",
"20230210","04","231 ","0","1","00","0","5","1","1","4","0","1","12",
"20230210","04","231 ","0","2","00","0","64","6","5","6","13","4","98",
"20230210","04","231 ","1","1","00","0","3","0","0","1","0","0","4",
"20230210","04","231 ","1","2","00","0","41","2","3","4","9","3","62",
"20230210","04","232 ","0","1","00","0","3","0","1","4","0","0","8",
"20230210","04","232 ","0","2","00","0","11","8","4","3","0","2","28",
"20230210","04","232 ","1","1","00","0","3","0","1","1","0","0","5",
"20230210","04","232 ","1","2","00","0","8","1","1","5","3","1","19",
"20230210","04","233 ","0","1","00","0","9","0","4","1","0","0","14",
"20230210","04","233 ","0","2","00","0","42","10","23","15","32","1","123",
"20230210","04","233 ","1","1","00","0","5","0","0","1","1","0","7",
"20230210","04","233 ","1","2","00","0","21","7","3","5","24","1","61",
"20230210","04","234 ","0","1","00","0","2","1","0","0","0","0","3",
"20230210","04","234 ","0","2","00","0","16","3","1","13","16","0","49",
"20230210","04","234 ","1","1","00","0","0","0","0","2","1","0","3",
"20230210","04","234 ","1","2","00","0","6","1","1","4","3","0","15",
"20230210","04","235 ","0","1","00","0","1","1","0","0","1","0","3",
"20230210","04","235 ","0","2","00","0","10","1","3","2","3","0","19",
"20230210","04","235 ","1","1","00","0","0","0","0","1","0","1","2",
"20230210","04","235 ","1","2","00","0","9","1","2","0","3","0","15",
"20230210","04","236 ","0","1","00","0","2","0","2","1","0","0","5",
"20230210","04","236 ","0","2","00","0","9","0","2","1","4","0","16",
"20230210","04","236 ","1","1","00","0","0","0","0","2","0","0","2",
"20230210","04","236 ","1","2","00","0","4","2","1","2","3","0","12",
"20230210","04","237 ","0","1","00","0","0","0","2","3","3","0","8",
"20230210","04","237 ","0","2","00","0","11","2","3","5","13","1","35",
"20230210","04","237 ","1","1","00","0","0","0","0","5","0","1","6",
"20230210","04","237 ","1","2","00","0","6","2","1","5","8","0","22",
"20230210","04","238 ","0","1","00","0","2","2","0","3","0","0","7",
"20230210","04","238 ","0","2","00","0","10","6","12","12","9","0","49",
"20230210","04","238 ","1","1","00","0","6","0","0","3","0","1","10",
"20230210","04","238 ","1","2","00","0","15","8","5","4","15","1","48",
"20230210","04","239 ","0","1","00","0","3","1","0","3","2","0","9",
"20230210","04","239 ","0","2","00","0","46","6","3","6","17","2","80",
"20230210","04","239 ","1","1","00","0","6","0","1","5","3","0","15",
"20230210","04","239 ","1","2","00","0","26","2","7","21","17","0","73",
"20230210","04","240 ","0","1","00","0","10","0","0","1","1","0","12",
"20230210","04","240 ","0","2","00","0","65","1","2","6","27","2","103",
"20230210","04","240 ","1","1","00","0","1","0","0","3","0","1","5",
"20230210","04","240 ","1","2","00","0","24","7","1","4","19","0","55",
"20230210","04","241 ","0","1","00","0","2","0","2","2","0","0","6",
"20230210","04","241 ","0","2","00","0","12","5","1","13","8","1","40",
"20230210","04","241 ","1","1","00","0","0","1","0","1","0","0","2",
"20230210","04","241 ","1","2","00","0","7","2","0","4","5","0","18",
"20230210","04","242 ","0","1","00","0","2","0","1","1","0","0","4",
"20230210","04","242 ","0","2","00","0","16","0","1","1","5","0","23",
"20230210","04","242 ","1","2","00","0","15","2","1","5","5","1","29",
"20230210","04","243 ","0","1","00","0","2","2","0","0","0","0","4",
"20230210","04","243 ","0","2","00","0","6","4","0","1","0","0","11",
"20230210","04","243 ","1","1","00","0","0","1","0","1","0","0","2",
"20230210","04","243 ","1","2","00","0","1","2","0","2","0","0","5",
"20230210","04","244 ","0","1","00","0","11","0","1","6","1","0","19",
"20230210","04","244 ","0","2","00","0","115","10","3","4","55","2","189",
"20230210","04","244 ","1","1","00","0","8","1","1","2","3","0","15",
"20230210","04","244 ","1","2","00","0","106","3","4","11","24","5","153",
"20230210","04","245 ","0","1","00","0","13","3","1","4","0","0","21",
"20230210","04","245 ","0","2","00","0","135","9","14","11","17","6","192",
"20230210","04","245 ","1","1","00","0","16","2","0","1","2","1","22",
"20230210","04","245 ","1","2","00","0","91","16","4","14","14","1","140",
"20230210","04","246 ","0","1","00","0","0","0","0","11","0","0","11",
"20230210","04","246 ","0","2","00","0","3","3","1","1","17","0","25",
"20230210","04","247 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","247 ","0","2","00","0","8","3","1","4","17","0","33",
"20230210","04","247 ","1","2","00","0","4","1","1","2","9","0","17",
"20230210","04","248 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","248 ","0","2","00","0","7","0","1","0","1","0","9",
"20230210","04","248 ","1","1","00","0","0","0","0","1","0","0","1",
"20230210","04","248 ","1","2","00","0","5","0","0","1","4","0","10",
"20230210","04","249 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","249 ","0","2","00","0","6","3","1","3","2","0","15",
"20230210","04","249 ","1","2","00","0","1","1","2","0","0","0","4",
"20230210","04","250 ","0","1","00","0","10","3","2","2","1","1","19",
"20230210","04","250 ","0","2","00","0","110","10","13","7","17","9","166",
"20230210","04","250 ","1","1","00","0","13","2","2","2","0","1","20",
"20230210","04","250 ","1","2","00","0","74","12","5","8","3","5","107",
"20230210","04","251 ","0","1","00","0","7","1","3","11","5","1","28",
"20230210","04","251 ","0","2","00","0","69","42","9","31","93","8","252",
"20230210","04","251 ","1","1","00","0","9","2","3","5","3","1","23",
"20230210","04","251 ","1","2","00","0","54","42","2","6","17","2","123",
"20230210","04","252 ","0","1","00","0","25","5","6","15","7","0","58",
"20230210","04","252 ","0","2","00","0","148","37","9","22","104","8","328",
"20230210","04","252 ","1","1","00","0","21","2","6","21","6","2","58",
"20230210","04","252 ","1","2","00","0","141","37","25","45","123","6","377",
"20230210","04","253 ","0","1","00","0","69","5","8","24","6","0","112",
"20230210","04","253 ","0","2","00","0","785","83","46","80","97","30","1121",
"20230210","04","253 ","1","1","00","0","45","4","3","16","6","0","74",
"20230210","04","253 ","1","2","00","0","385","82","38","100","163","17","785",
"20230210","04","254 ","0","1","00","0","40","3","6","19","6","0","74",
"20230210","04","254 ","0","2","00","0","374","55","30","43","116","18","636",
"20230210","04","254 ","1","1","00","0","36","1","3","12","5","1","58",
"20230210","04","254 ","1","2","00","0","404","32","24","43","92","21","616",
"20230210","04","255 ","0","1","00","0","31","3","5","12","1","0","52",
"20230210","04","255 ","0","2","00","0","320","46","22","22","38","26","474",
"20230210","04","255 ","1","1","00","0","22","3","1","2","3","4","35",
"20230210","04","255 ","1","2","00","0","174","41","11","23","35","11","295",
"20230210","04","256 ","0","1","00","0","15","0","1","1","1","1","19",
"20230210","04","256 ","0","2","00","0","192","17","7","6","18","8","248",
"20230210","04","256 ","1","1","00","0","10","0","0","0","0","2","12",
"20230210","04","256 ","1","2","00","0","92","3","1","4","3","2","105",
"20230210","04","257 ","0","1","00","0","2","0","0","0","0","1","3",
"20230210","04","257 ","0","2","00","0","6","1","3","4","4","1","19",
"20230210","04","257 ","1","1","00","0","2","0","0","0","1","0","3",
"20230210","04","257 ","1","2","00","0","8","1","0","4","2","0","15",
"20230210","04","258 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","258 ","0","2","00","0","10","1","2","8","14","0","35",
"20230210","04","258 ","1","1","00","0","0","0","1","0","0","0","1",
"20230210","04","258 ","1","2","00","0","7","2","1","1","3","0","14",
"20230210","04","259 ","0","1","00","0","3","0","1","0","0","0","4",
"20230210","04","259 ","0","2","00","0","15","1","3","2","2","0","23",
"20230210","04","259 ","1","1","00","0","2","0","0","0","0","0","2",
"20230210","04","259 ","1","2","00","0","14","4","1","1","0","0","20",
"20230210","04","260 ","0","1","00","0","0","0","0","0","1","0","1",
"20230210","04","260 ","0","2","00","0","2","1","0","2","1","0","6",
"20230210","04","260 ","1","2","00","0","1","0","1","2","0","0","4",
"20230210","04","261 ","0","1","00","0","6","0","3","4","2","0","15",
"20230210","04","261 ","0","2","00","0","64","20","9","13","29","0","135",
"20230210","04","261 ","1","1","00","0","8","2","0","3","0","1","14",
"20230210","04","261 ","1","2","00","0","44","3","4","12","10","1","74",
"20230210","04","262 ","0","1","00","0","2","1","0","0","0","0","3",
"20230210","04","262 ","0","2","00","0","9","6","1","1","0","0","17",
"20230210","04","262 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","262 ","1","2","00","0","8","6","0","1","0","0","15",
"20230210","04","263 ","0","2","00","0","16","1","1","3","1","0","22",
"20230210","04","263 ","1","1","00","0","2","0","0","0","0","0","2",
"20230210","04","263 ","1","2","00","0","6","0","1","0","3","1","11",
"20230210","04","264 ","0","2","00","0","2","0","0","0","0","0","2",
"20230210","04","264 ","1","2","00","0","0","1","1","0","0","0","2",
"20230210","04","265 ","0","1","00","0","2","0","0","1","0","0","3",
"20230210","04","265 ","0","2","00","0","6","0","0","1","1","0","8",
"20230210","04","265 ","1","1","00","0","1","1","0","2","0","0","4",
"20230210","04","265 ","1","2","00","0","5","1","0","2","3","0","11",
"20230210","04","266 ","0","2","00","0","1","0","0","0","0","0","1",
"20230210","04","266 ","1","2","00","0","3","0","0","0","0","0","3",
"20230210","04","267 ","0","1","00","0","0","1","0","1","0","0","2",
"20230210","04","267 ","0","2","00","0","3","0","0","1","0","0","4",
"20230210","04","267 ","1","1","00","0","0","1","0","0","0","0","1",
"20230210","04","267 ","1","2","00","0","5","0","0","1","1","0","7",
"20230210","04","268 ","0","2","00","0","0","1","0","0","0","0","1",
"20230210","04","268 ","1","2","00","0","0","0","0","1","0","0","1",
"20230210","04","269 ","0","2","00","0","1","1","0","6","1","1","10",
"20230210","04","269 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","269 ","1","2","00","0","4","1","0","6","0","0","11",
"20230210","04","270 ","0","2","00","0","5","1","0","2","7","0","15",
"20230210","04","270 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","270 ","1","2","00","0","5","4","1","0","0","0","10",
"20230210","04","271 ","0","1","00","0","2","0","1","1","1","0","5",
"20230210","04","271 ","0","2","00","0","26","3","2","7","17","1","56",
"20230210","04","271 ","1","1","00","0","3","0","0","0","0","0","3",
"20230210","04","271 ","1","2","00","0","19","17","4","3","3","1","47",
"20230210","04","272 ","0","1","00","0","2","0","1","0","0","0","3",
"20230210","04","272 ","0","2","00","0","18","1","2","4","28","1","54",
"20230210","04","272 ","1","1","00","0","2","0","0","5","0","2","9",
"20230210","04","272 ","1","2","00","0","4","2","3","7","17","0","33",
"20230210","04","273 ","0","1","00","0","2","0","0","0","1","0","3",
"20230210","04","273 ","0","2","00","0","13","0","0","1","13","0","27",
"20230210","04","273 ","1","1","00","0","2","0","1","1","1","1","6",
"20230210","04","273 ","1","2","00","0","3","1","0","0","7","0","11",
"20230210","04","274 ","0","1","00","0","0","1","1","1","0","0","3",
"20230210","04","274 ","0","2","00","0","4","0","0","2","0","0","6",
"20230210","04","274 ","1","1","00","0","2","0","1","0","0","1","4",
"20230210","04","274 ","1","2","00","0","6","2","0","2","0","0","10",
"20230210","04","275 ","0","1","00","0","2","0","1","2","4","0","9",
"20230210","04","275 ","0","2","00","0","12","2","1","5","49","0","69",
"20230210","04","275 ","1","1","00","0","4","0","0","1","1","0","6",
"20230210","04","275 ","1","2","00","0","7","1","0","1","10","0","19",
"20230210","04","276 ","0","1","00","0","0","0","0","0","2","0","2",
"20230210","04","276 ","0","2","00","0","0","1","0","0","21","0","22",
"20230210","04","276 ","1","1","00","0","0","0","0","1","0","0","1",
"20230210","04","276 ","1","2","00","0","5","0","0","0","8","0","13",
"20230210","04","277 ","0","1","00","0","7","0","0","0","0","0","7",
"20230210","04","277 ","0","2","00","0","7","2","0","0","30","1","40",
"20230210","04","277 ","1","1","00","0","1","0","1","1","1","0","4",
"20230210","04","277 ","1","2","00","0","8","1","0","0","25","0","34",
"20230210","04","278 ","0","1","00","0","4","0","0","0","0","0","4",
"20230210","04","278 ","0","2","00","0","12","0","0","2","7","1","22",
"20230210","04","278 ","1","1","00","0","1","0","0","1","1","0","3",
"20230210","04","278 ","1","2","00","0","1","1","3","1","0","0","6",
"20230210","04","279 ","0","1","00","0","2","0","0","0","0","0","2",
"20230210","04","279 ","0","2","00","0","3","1","0","1","1","0","6",
"20230210","04","279 ","1","2","00","0","3","1","0","1","5","1","11",
"20230210","04","280 ","0","1","00","0","3","0","0","2","0","0","5",
"20230210","04","280 ","0","2","00","0","13","5","10","2","2","0","32",
"20230210","04","280 ","1","1","00","0","0","0","0","1","0","2","3",
"20230210","04","280 ","1","2","00","0","9","0","6","4","4","0","23",
"20230210","04","281 ","0","1","00","0","6","2","0","0","0","0","8",
"20230210","04","281 ","0","2","00","0","79","2","5","8","12","4","110",
"20230210","04","281 ","1","1","00","0","3","0","1","1","0","0","5",
"20230210","04","281 ","1","2","00","0","31","1","0","3","9","2","46",
"20230210","04","282 ","0","1","00","0","3","0","1","1","1","0","6",
"20230210","04","282 ","0","2","00","0","49","3","3","5","23","3","86",
"20230210","04","282 ","1","1","00","0","4","2","2","1","1","0","10",
"20230210","04","282 ","1","2","00","0","74","4","5","4","17","4","108",
"20230210","04","283 ","0","1","00","0","8","0","3","2","0","0","13",
"20230210","04","283 ","0","2","00","0","32","4","6","9","8","4","63",
"20230210","04","283 ","1","1","00","0","6","0","2","1","3","0","12",
"20230210","04","283 ","1","2","00","0","52","9","5","5","17","6","94",
"20230210","04","284 ","0","1","00","0","2","0","0","0","0","0","2",
"20230210","04","284 ","0","2","00","0","4","2","3","0","2","0","11",
"20230210","04","284 ","1","1","00","0","1","0","1","0","0","0","2",
"20230210","04","284 ","1","2","00","0","0","0","0","0","1","0","1",
"20230210","04","285 ","0","1","00","0","11","0","3","13","3","0","30",
"20230210","04","285 ","0","2","00","0","48","4","9","20","76","3","160",
"20230210","04","285 ","1","1","00","0","9","0","0","7","2","0","18",
"20230210","04","285 ","1","2","00","0","49","3","13","27","47","3","142",
"20230210","04","286 ","0","2","00","0","6","2","0","0","0","0","8",
"20230210","04","286 ","1","2","00","0","5","2","0","0","0","0","7",
"20230210","04","287 ","0","1","00","0","7","0","0","4","4","0","15",
"20230210","04","287 ","0","2","00","0","43","5","6","13","130","2","199",
"20230210","04","287 ","1","1","00","0","2","1","1","3","5","0","12",
"20230210","04","287 ","1","2","00","0","35","5","8","6","65","3","122",
"20230210","04","288 ","0","1","00","0","4","0","1","3","6","0","14",
"20230210","04","288 ","0","2","00","0","59","5","7","17","37","3","128",
"20230210","04","288 ","1","1","00","0","4","0","0","3","2","2","11",
"20230210","04","288 ","1","2","00","0","22","4","2","2","14","1","45",
"20230210","04","289 ","0","1","00","0","9","1","0","1","0","0","11",
"20230210","04","289 ","0","2","00","0","42","6","4","5","17","2","76",
"20230210","04","289 ","1","1","00","0","6","0","0","1","0","0","7",
"20230210","04","289 ","1","2","00","0","41","7","4","4","6","2","64",
"20230210","04","290 ","0","2","00","0","3","0","0","3","0","0","6",
"20230210","04","290 ","1","2","00","0","2","1","0","4","2","0","9",
"20230210","04","291 ","0","1","00","0","13","2","0","0","0","0","15",
"20230210","04","291 ","0","2","00","0","40","6","2","12","14","0","74",
"20230210","04","291 ","1","1","00","0","4","1","1","1","1","1","9",
"20230210","04","291 ","1","2","00","0","21","7","4","7","12","3","54",
"20230210","04","292 ","0","1","00","0","7","0","1","3","0","0","11",
"20230210","04","292 ","0","2","00","0","42","10","5","7","20","3","87",
"20230210","04","292 ","1","1","00","0","4","1","0","5","0","1","11",
"20230210","04","292 ","1","2","00","0","20","2","1","5","3","1","32",
"20230210","04","293 ","0","1","00","0","5","1","1","0","0","0","7",
"20230210","04","293 ","0","2","00","0","26","2","2","4","8","0","42",
"20230210","04","293 ","1","1","00","0","5","0","2","1","0","0","8",
"20230210","04","293 ","1","2","00","0","15","5","0","5","1","0","26",
"20230210","04","294 ","0","1","00","0","4","0","3","0","0","0","7",
"20230210","04","294 ","0","2","00","0","28","3","1","4","8","0","44",
"20230210","04","294 ","1","1","00","0","1","0","0","1","0","0","2",
"20230210","04","294 ","1","2","00","0","9","3","1","2","2","0","17",
"20230210","04","295 ","0","1","00","0","1","0","0","0","0","0","1",
"20230210","04","295 ","0","2","00","0","8","1","0","1","6","0","16",
"20230210","04","295 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","295 ","1","2","00","0","4","2","1","0","0","0","7",
"20230210","04","296 ","0","2","00","0","2","0","0","0","0","0","2",
"20230210","04","296 ","1","2","00","0","3","0","0","0","0","0","3",
"20230210","04","297 ","0","1","00","0","2","0","2","1","0","0","5",
"20230210","04","297 ","0","2","00","0","13","0","1","7","49","0","70",
"20230210","04","297 ","1","2","00","0","11","2","2","9","5","0","29",
"20230210","04","298 ","0","1","00","0","7","0","1","3","3","0","14",
"20230210","04","298 ","0","2","00","0","41","7","9","9","28","4","98",
"20230210","04","298 ","1","1","00","0","4","1","1","7","1","0","14",
"20230210","04","298 ","1","2","00","0","24","9","5","12","45","1","96",
"20230210","04","299 ","0","1","00","0","0","0","0","1","0","0","1",
"20230210","04","299 ","0","2","00","0","6","4","1","1","15","1","28",
"20230210","04","299 ","1","2","00","0","8","2","1","4","2","1","18",
"20230210","04","500 ","0","1","00","0","2","0","1","0","2","0","5",
"20230210","04","500 ","0","2","00","0","6","1","1","5","4","0","17",
"20230210","04","500 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","500 ","1","2","00","0","12","2","2","4","6","1","27",
"20230210","04","501 ","0","2","00","0","1","0","0","2","1","0","4",
"20230210","04","501 ","1","1","00","0","1","0","0","0","0","0","1",
"20230210","04","501 ","1","2","00","0","0","1","0","0","0","0","1",
"20230210","04","502 ","0","1","00","0","1","0","0","0","0","0","1",
